sector,category,id,name,unit,factor,uncertainty,source,year,region,date_accessed,description,source_link
Transport,Sea Transport,overseas-ship-general-cargo-freighter-panamax,Overseas ship general cargo freighter (panamax),kg-CO2e/tkm,0.00413,,UBA,2020,DE,2021/09/15,"Emission intensity of overseas vessel, energy demand and emissions for bulk carriers (solid) ore, steel, coal, etc.; typical vessel optimized for Panama Canal. Weighted average of ships 60,000 - 80,000 dwt (Panamax) modeled after Lloyds (2009) data. Assumptions: 4% below nominal design speed (25.3 km/h). Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={E1FE77C0-7880-407F-81E0-5B75064DBDE0}
Transport,Rail Transport,rail-freight-transport-electric,Rail freight transport electric,kg-CO2e/tkm,0.019,,UBA,2020,DE,2021/09/15,Emission intensity of rail freight transport. Powered by electricity. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020.Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={CEB3265F-2B8B-46EA-9166-4BD4F07EAD1F}
Transport,Rail Transport,rail-freight-transport-diesel,Rail freight transport diesel,kg-CO2e/tkm,0.034,,UBA,2020,DE,2021/09/15,Emission intensity of rail freight transport. Diesel fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020.Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={9B2D7023-0BCA-4F73-BC74-3A6B98DE7D48}
Transport,Road Transport,heavy goods-vehicle-cng-3500-7500kg,Heavy goods vehicle cng 3500-7500kg,kg-CO2e/tkm,0.0962,,UBA,2020,DE,2021/09/15,Emission intensity of heavy goods vehicle. Weight carrying capacity: 3500 to 7500 kg. CNG fuel. Value applicable to 2020.Data from the Öko-Institut's renewbility technology database. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={FFB90BDB-5BF5-4D2C-ACB8-78F9FC741562}
Transport,Road Transport,heavy-goods-vehicle-cng-7500-12000kg,Heavy goods vehicle cng 7500-12000kg,kg-CO2e/tkm,0.0933,,UBA,2020,DE,2021/09/15,Emission intensity of heavy goods vehicle. Weight carrying capacity: 7500 to 12000 kg. CNG fuel. Value applicable to 2020.Data from the Öko-Institut's renewbility technology database. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={0892BCE6-6C7D-4D7E-B7C1-00B38AC49937}
Transport,Road Transport,light-duty-truck-cng,Light-duty truck cng,kg-CO2e/tkm,0.259,,UBA,2020,DE,2021/09/15,Emission intensity of light-duty truck. CNG fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020.Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={B258A20B-7767-45E8-A673-829AC523C776}
Transport,Air Transport,air-cargo-inland,Air cargo inland,kg-CO2e/tkm,1.19,,UBA,2020,DE,2021/09/15,Emission intensity of inland air cargo. Kerosin fueled. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={1657B6AD-3B4E-42AE-BFA4-14E53F85F067}
Transport,Air Transport,air-cargo-international,Air cargo international,kg-CO2e/tkm,0.784,,UBA,2020,DE,2021/09/15,Emission intensity of international air cargo. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={E2E1E3EA-D42B-469E-81F3-76D63E4E86B9}
Transport,Road Travel,passenger-car-hydrogen,Passenger car hydrogen,kg-CO2e/pkm,0.106,,UBA,2020,DE,2021/09/15,Emission intensity of passenger car. Hydrogen fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={3234C6FC-8626-4B4C-8B04-C3A2FEF81D2D}
Transport,Road Travel,passenger-car-electric,Passenger car electric,kg-CO2e/pkm,0.0621,,UBA,2020,DE,2021/09/15,Emission intensity of passenger car. Electric vehicle. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={D8D60864-21D9-42A2-9E56-2C1AD4D9CBC5}
Transport,Road Travel,bus-line-hydrogen,Bus line hydrogen,kg-CO2e/pkm,0.0251,,UBA,2020,DE,2021/09/15,Emission intensity of bus line. Hydrogen fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={15F06C28-861B-49E5-9BE9-B761769CAD27}
Transport,Road Travel,bus-line-cng,Bus line cng,kg-CO2e/pkm,0.0617,,UBA,2020,DE,2021/09/15,Emission intensity of bus line. CNG fuel. Data from the Öko-Institut's renewability technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={DAA9DC23-D9AA-4651-BDC2-4622D00E91CD}
Transport,Road Travel,bus-line-diesel,Bus line diesel,kg-CO2e/pkm,0.0558,,UBA,2020,DE,2021/09/15,Emission intensity of bus line. Diesel fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8E1FE8FB-8B3B-42C9-96AA-B2A470B5ACC4}
Transport,Road Travel,bus-travel-average,Bus travel average,kg-CO2e/pkm,0.0434,,UBA,2020,DE,2021/09/15,Emission intensity of bus line average. Diesel fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={DF3D153D-827F-43D8-B60A-110ECD41B75B}
Transport,Road Travel,passenger-car-large-hydrogen,Passenger car large hydrogen,kg-CO2e/pkm,0.134,,UBA,2020,DE,2021/09/15,Emission intensity of large passenger car. Hydrogen fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={507DB5C1-12B4-49F5-B73A-538CAC477EAB}
Transport,Road Travel,passenger-car-small-hydrogen,Passenger car small hydrogen,kg-CO2e/pkm,0.0808,,UBA,2020,DE,2021/09/15,Emission intensity of small passenger car. Hydrogen fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={AA2230CD-0099-4BB9-BD7A-90E1268A61A5}
Transport,Road Travel,passenger-car-large-diesel,Passenger car large diesel,kg-CO2e/pkm,0.221,,UBA,2020,DE,2021/09/15,Emission intensity of large passenger car. Diesel fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={E1DD63C6-D2F5-4BA3-9EB5-F1F0CB0BA734}
Transport,Road Travel,passenger-car-small-diesel,Passenger car small diesel,kg-CO2e/pkm,0.144,,UBA,2020,DE,2021/09/15,Emission intensity of small passenger car. Diesel fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8E2799FC-CFD0-4070-96FF-5CC58CF0D5E2}
Transport,Road Travel,passenger-car-medium-diesel,Passenger car medium diesel,kg-CO2e/pkm,0.185,,UBA,2020,DE,2021/09/15,Emission intensity of medium passenger car. Diesel fuel. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={8B2BD122-F6B8-432F-A348-AE1D3FF80772}
Transport,Road Travel,passenger-car-medium-diesel-excluding-bio-end-energy,Passenger car medium diesel excluding bio end energy,kg-CO2e/pkm,0.0871,,UBA,2020,DE,2021/09/15,"Emission intensity of medium passenger car excl. Bio (End energy). Diesel fuel. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={47BEB6DA-CAED-42B4-B3E7-E1358705F323}
Transport,Road Travel,passenger-car-medium-diesel-including-bio-end-energy,Passenger car medium diesel including bio end energy,kg-CO2e/pkm,0.0816,,UBA,2020,DE,2021/09/15,"Emission intensity of medium passenger car incl. Bio (End energy). Diesel fuel. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={6D10B6FC-88B6-427D-B69B-2073C032161A}
Transport,Road Travel,passenger-car-medium-diesel-palm-oil-biodiesel-sustain-end-energy,Passenger car medium diesel palm oil biodiesel sustain end energy,kg-CO2e/pkm,-0.0613,,UBA,2020,DE,2021/09/15,"Emission intensity of medium passenger car.  Sustain (End energy). Palm oil, biodiesel fuel. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={0C613D75-E474-4A64-93E6-35E4D76B0716}
Transport,Road Travel,passenger-car-diesel-medium-rapeseed oil-end-energy,Passenger car diesel medium rapeseed oil end energy,kg-CO2e/pkm,0.047,,UBA,2020,DE,2021/09/15,"Emission intensity of medium passenger car.  Sustain (End energy value). Diesel, rapeseed oil. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={CD9E0B7B-CE10-4E62-80CA-F96F1467298A}
Transport,Road Travel,passenger-car-diesel-medium-soybean-oil-end-energy,Passenger car diesel medium soybean oil end energy,kg-CO2e/pkm,0.0197,,UBA,2020,DE,2021/09/15,"Emission intensity of passenger car (End energy value). Diesel, soybean oil. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={96949C72-D6D7-46C1-89CF-D06F68837A60}
Transport,Road Travel,passenger-car-diesel-medium-soybean-oil-sustain-end-energy,Passenger car diesel medium soybean oil sustain end energy,kg-CO2e/pkm,0.0204,,UBA,2020,DE,2021/09/15,"Emission intensity of passenger car sustain (End energy). Diesel, soybean oil. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={3CBE7129-5D7D-48A5-906D-AA1CBFF696F0}
Transport,Road Travel,passenger-car-large-bio-cng,Passenger car large bio cng,kg-CO2e/pkm,0.00392,,UBA,2020,DE,2021/09/15,Emission intensity of large passenger car. Bio cng (compressed biomethane). otto engine. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={C62123D4-B0A6-4CA2-B510-AF6B835AAFDA}
Transport,Road Travel,passenger-car-small-bio-cng,Passenger car small bio cng,kg-CO2e/pkm,0.00702,,UBA,2020,DE,2021/09/15,Emission intensity of small passenger car. Bio cng (compressed biomethane). otto engine. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut.  Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={1C1202C8-9F32-4DAF-8D13-37C2EE260138}
Transport,Road Travel,passenger-car-medium-bio-cng,Passenger car medium bio cng,kg-CO2e/pkm,0.00635,,UBA,2020,DE,2021/09/15,Emission intensity of medium passenger car. Bio cng (compressed biomethane). otto engine. Data from the Öko-Institut's renewbility technology database. Provided by the Öko-Institut. Value applicable to 2020. Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={721F299F-66FA-478C-81AD-73F59180F7EF}
Transport,Road Travel,passenger-car-large-cng,Passenger car large cng,kg-CO2e/pkm,0.215,,UBA,2020,DE,2021/09/15,Emission intensity of large passenger car. CNG (compressed natural gas). otto engine. Data from the Öko-Institut's renewbility technology database. Provided by the Öko-Institut. Value applicable to 2020.  Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={1EF4800C-61E6-49DA-9EEF-82502633FF6E}
Transport,Road Travel,passenger-car-small-cng,Passenger car small cng,kg-CO2e/pkm,0.147,,UBA,2020,DE,2021/09/15,Emission intensity of small passenger car. CNG (compressed natural gas). otto engine. Data from the Öko-Institut's renewbility technology database. Provided by the Öko-Institut. Value applicable to 2020.  Accessed on the 15th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={FC94F44C-AFAE-4E61-B27B-DD4AFA817122}
Transport,Road Travel,passenger-car-medium-cng-end-energy,Passenger car medium cng end energy,kg-CO2e/pkm,0.0734,,UBA,2020,DE,2021/09/15,"Emission intensity of medium passenger car. CNG (compressed natural gas). End energy. Data from the Öko-Institut's renewbility technology database. Here for 1 MJ/km (final energy), without material inputs and without costs! Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 15th of September 2021.",https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={9185900E-286B-4981-9428-0F1B626FD681}
Transport,Road Travel,passenger-car-large-petrol,Passenger car large petrol,kg-CO2e/pkm,0.184,,UBA,2020,DE,2021/09/15,Emission intensity of large passenger car. Petrol. otto engine. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 16th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={4BF3BE4E-88D1-4FDD-B73D-01E16F9F9DE3}
Transport,Road Travel,passenger-car-large-hydrogen,Passenger car large hydrogen,kg-CO2e/pkm,0,,UBA,2020,DE,2021/09/15,Emission intensity of large passenger car. Hydrogen Fueled. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 16th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={BC5A189F-40D2-4217-A938-04A0E418B6A1}
Transport,Road Travel,passenger-car-small-hydrogen,Passenger car small hydrogen,kg-CO2e/pkm,0,,UBA,2020,DE,2021/09/15,Emission intensity of small passenger car. Hydrogen Fueled. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 16th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={11A66926-678C-4DEB-B90A-79EABB851425}
Transport,Road Travel,passenger-car-medium-hydrogen,Passenger car medium hydrogen,kg-CO2e/pkm,0,,UBA,2020,DE,2021/09/15,Emission intensity of medium passenger car. Hydrogen Fueled. Data from the Öko-Institut's renewbility technology database. Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 16th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={1E5D1DBB-1760-4778-9453-0A79C5F1BF3D}
Transport,Road Travel,passenger-car-small-petrol,Passenger car small petrol,kg-CO2e/pkm,0.125,,UBA,2020,DE,2021/09/15,Emission intensity of small passenger car. Petrol. otto engine. Data from the Öko-Institut's renewbility technology database.  Value applicable to 2020. Provided by the Öko-Institut. Accessed on the 16th of September 2021.,https://www.probas.umweltbundesamt.de/php/prozessdetails.php?id={DABC03E2-EC5D-4437-906D-42DD91689930}
